"id","username","location","userop","quote","rating","date","reviewnospace","page","titleopinion","SentimentValue","SentimentCore","pos","neg"
"rn321367442","jimf2010","Toronto, Canada","45 reviews","Favourite Museum in Madrid",5,"2015-10-24","We saw the big three Museums in Madrid and this was my favorite by far. It is amazing to think that one person could collect such a great collection and them sell it for a fraction of what it was worth. I remember thinking as I was standing in front of the beautiful Van Gogh and surrounded by many other famous and valuable paintings that there maybe over half a billion of art in just one room. You must visit this museum and get the audio guide to give you the proper insight and history into the paintings",142,"Favourite Museum in Madrid. We saw the big three Museums in Madrid and this was my favorite by far. It is amazing to think that one person could collect such a great collection and them sell it for a fraction of what it was worth. I remember thinking as I was standing in front of the beautiful Van Gogh and surrounded by many other famous and valuable paintings that there maybe over half a billion of art in just one room. You must visit this museum and get the audio guide to give you the proper insight and history into the paintings","positive","negative",1,5
"rn321357880","Paal694","La Cala de Mijas, Spain","8 reviews","Much",5,"2015-10-24","Works from all the World private and museum. Many never shown.<br>The expedition is there until jan 2106",142,"Much. Works from all the World private and museum. Many never shown. The expedition is there until jan 2106","positive","neutral",1,1
"rn321318342","pvsc116","Tonbridge, United Kingdom","30 reviews","Brilliant gallery",5,"2015-10-24","Extremely popular and deservedly so. The paintings very well displayed in acres of space - a delightful experience. Shop and restaurant very busy, best to use them early in the day if possible.<br>Not to be missed.",142,"Brilliant gallery. Extremely popular and deservedly so. The paintings very well displayed in acres of space - a delightful experience. Shop and restaurant very busy, best to use them early in the day if possible. Not to be missed.","positive","positive",2,1
"rn321208263","Gregory Z","Toronto, Canada","20 reviews","Outstanding Collection of Art",5,"2015-10-23","If visiting the Prado museum, take the time to walk across the grand boulevard and visit this outstanding collection of art. The building is older but offers a less congested atmosphere with a superb collection of works.",143,"Outstanding Collection of Art. If visiting the Prado museum, take the time to walk across the grand boulevard and visit this outstanding collection of art. The building is older but offers a less congested atmosphere with a superb collection of works.","positive","positive",2,1
"rn321207953","Pascale R","Paris","132 reviews","the most beautiful art collection in town",5,"2015-10-23","We spent, with two teenagers, a wonderful Monday afternoon (the museim is free then, but, despite rainy weather, is vast enough not to seem too crowded). Airy, with chronological display, this musuem prensents an incredible array of works of art form 13th to 20th Centuries. Let children tell you strories about what they see and feel..",143,"the most beautiful art collection in town. We spent, with two teenagers, a wonderful Monday afternoon (the museim is free then, but, despite rainy weather, is vast enough not to seem too crowded). Airy, with chronological display, this musuem prensents an incredible array of works of art form 13th to 20th Centuries. Let children tell you strories about what they see and feel..","positive","positive",2,1
"rn321081295","Kabdenmark","Jyllinge, Denmark","77 reviews","Fine art",4,"2015-10-23","This museum is a must when in Madrid. Beautiful paitings but also a pleasant building. Go and see it",143,"Fine art. This museum is a must when in Madrid. Beautiful paitings but also a pleasant building. Go and see it","positive","positive",1,0
"rn320820594","TerLaan","Nijmegen, The Netherlands","29 reviews","Nice overview of painting from 1200-2000",4,"2015-10-22","Excellent collection representing the development of painting over time. Nice work of Dutch and Flanders masters of paint, some Kandinsky, Manet, Van Gogh, Picasso, Pissaro, etc etc",143,"Nice overview of painting from 1200-2000. Excellent collection representing the development of painting over time. Nice work of Dutch and Flanders masters of paint, some Kandinsky, Manet, Van Gogh, Picasso, Pissaro, etc etc","positive","negative",1,2
"rn320802349","dropie","Hot Springs, Arkansas","27 reviews","Munch exhibit",4,"2015-10-22","My husband and I thoroughly enjoyed this museum. Both the Munsh exhibit and the permanent collection were amazing. Our favorite museum in Madrid.",143,"Munch exhibit. My husband and I thoroughly enjoyed this museum. Both the Munsh exhibit and the permanent collection were amazing. Our favorite museum in Madrid.","positive","positive",3,0
"rn320797242","drsteward","München","59 reviews","Great, more modern, images",5,"2015-10-21","A great collection with images mostly from the 19th and 20th Century, the Thyseen-Bornemisza is a world-class gallery",143,"Great, more modern, images. A great collection with images mostly from the 19th and 20th Century, the Thyseen-Bornemisza is a world-class gallery","positive","positive",2,0
"rn320714116","moonstoneBA","buenos aires","125 reviews","A very good selection of artists",4,"2015-10-21","My husband and I were recommended to visit this museum. We were surprised about the large paintings selection. We enjoyed it very much.",143,"A very good selection of artists. My husband and I were recommended to visit this museum. We were surprised about the large paintings selection. We enjoyed it very much.","positive","positive",2,0
"rn320684197","Michael C","Chevy Chase, Maryland","83 reviews","Great museum with a wide range of paintings",5,"2015-10-21","An excellent museum with paintings from the 15th century to the 20th. Large enough to offer a good number of paintings from each era and style, small enough to be able to visit in one morning or afternoon. We thought this was the best museum we visited in Madrid.",143,"Great museum with a wide range of paintings. An excellent museum with paintings from the 15th century to the 20th. Large enough to offer a good number of paintings from each era and style, small enough to be able to visit in one morning or afternoon. We thought this was the best museum we visited in Madrid.","positive","positive",3,1
